#{"t_start": 1790172179.146064, "env_id": "None"}
r,l,t
237.3705,500,1514.308275
196.03851,500,1514.308275
234.34286,500,1517.836922
210.74434,500,1517.836922
224.44446,500,1520.186318
174.43898,500,1520.186318
137.25813,500,1522.388896
179.73633,500,1522.388896
241.47354,500,1523.9612
230.55043,500,1523.9612
241.8852,500,1527.127444
196.2432,500,1527.127444
247.23114,500,1527.739925
215.99593,500,1527.739925
208.00894,500,1529.719749
191.72505,500,1529.719749
229.55977,500,1531.153178
179.6437,500,1531.154194
232.60326,500,1534.074221
222.74815,500,1534.074221
247.61574,500,1536.914726
186.92845,500,1536.914726
238.86821,500,1538.573415
188.65822,500,1538.573415
200.69762,500,1540.710442
216.20444,500,1540.710442
242.93849,500,1543.853899
196.52632,500,1543.853899
247.93094,500,1544.478302
202.67696,500,1544.478302
242.23822,500,1546.508387
226.54799,500,1546.508387
213.85126,500,1547.933019
217.9133,500,1547.933019
237.39435,500,1550.81219
167.29855,500,1550.81219
192.3826,500,1553.659937
177.11511,500,1553.659937
148.91463,500,1555.305494
190.0254,500,1555.305494
250.90125,500,1557.412369
201.16866,500,1557.412369
239.3388,500,1560.537866
196.08994,500,1560.537866
214.19524,500,1561.162643
193.98259,500,1561.162643
253.69563,500,1563.158354
217.8176,500,1563.158354
242.35114,500,1563.978179
191.52582,500,1563.978679
250.35828,500,1567.435621
237.3041,500,1567.435621
255.46225,500,1570.265111
207.1774,500,1570.265111
241.85176,500,1571.928439
223.71005,500,1571.928439
248.42517,500,1574.079088
195.6305,500,1574.079088
214.34058,500,1576.746642
212.84444,500,1576.746642
-174.59221,500,1577.9582
-128.78831,500,1577.9582
248.90833,500,1579.951879
202.0124,500,1579.951879
181.49402,500,1580.769218
217.06444,500,1580.769722
250.02036,500,1584.228768
203.54276,500,1584.228768
256.72684,500,1587.082587
210.60858,500,1587.082587
234.725,500,1588.749188
190.75697,500,1588.749188
-116.46066,500,1590.844479
-776.6023,500,1590.844979
258.6781,500,1593.416803
185.55426,500,1593.416803
171.9239,500,1594.025671
196.8229,500,1594.025671
231.98987,500,1596.564788
189.30211,500,1596.564788
258.2342,500,1597.392037
192.08748,500,1597.392037
218.05293,500,1600.88803
185.4604,500,1600.88803
241.09511,500,1603.747233
231.82079,500,1603.747233
254.86115,500,1605.381468
226.6707,500,1605.381468
196.99348,500,1607.580887
213.08052,500,1607.580887
235.34103,500,1610.16218
195.19524,500,1610.16218
240.93524,500,1610.779531
216.17668,500,1610.779531
241.38036,500,1613.312056
238.10637,500,1613.312056
233.62744,500,1614.118805
205.02008,500,1614.118805
202.46248,500,1617.557939
163.62161,500,1617.558439
247.61919,500,1620.391168
201.60721,500,1620.391168
245.43886,500,1622.05353
198.84648,500,1622.05403
247.10782,500,1623.623246
188.25575,500,1623.623246
240.50072,500,1626.744215
192.04395,500,1626.744215
216.67941,500,1627.358436
194.67894,500,1627.358436
-100.065414,500,1629.872086
-663.52856,500,1629.872086
225.38255,500,1630.679655
187.87007,500,1630.679655
233.92006,500,1634.153937
194.5816,500,1634.153937
172.87946,500,1636.51587
208.59169,500,1636.51587
245.97495,500,1638.744529
228.95966,500,1638.744529
240.14476,500,1640.303672
218.84166,500,1640.303672
237.48285,500,1643.402711
182.23451,500,1643.402711
218.85211,500,1644.009548
195.46611,500,1644.009548
252.68436,500,1646.571475
209.80356,500,1646.571475
230.2216,500,1647.386146
155.78587,500,1647.386146
186.22575,500,1650.850513
203.36751,500,1650.851013
226.734,500,1653.136367
193.73772,500,1653.136367
252.47537,500,1655.32644
193.6152,500,1655.327442
157.16788,500,1656.886199
207.51338,500,1656.886199
249.16832,500,1660.05785
196.09708,500,1660.05785
166.01538,500,1660.665139
171.90477,500,1660.665139
244.26709,500,1663.241204
180.80913,500,1663.241204
245.99309,500,1664.06119
177.00674,500,1664.06119
251.81392,500,1667.602856
182.97758,500,1667.602856
250.00291,500,1669.901537
217.13834,500,1669.901537
193.62163,500,1672.0898
203.36215,500,1672.0898
248.3619,500,1673.658193
201.65675,500,1673.658193
255.10408,500,1676.786528
221.87997,500,1676.786528
246.0028,500,1677.396379
203.65253,500,1677.396379
229.82529,500,1679.98263
181.05829,500,1679.98263
203.12169,500,1680.801103
225.01639,500,1680.801103
249.96358,500,1684.227097
203.94328,500,1684.227097
236.7827,500,1686.524168
